text,y_true,wrong_LogReg,wrong_SVM,wrong_NB,wrong_RF,wrong_RoBERTa,wrong_DistilBERT,wrong_BERT
If you want to see quotes and cats great but it's year 2021.,0,True,True,True,False,True,False,False
"Recipes are by weight, not by measurement! Useless!",0,False,False,True,False,True,False,False
Great fast paced read.  Good follow up to 2 previous novels.,1,False,False,True,False,False,False,False
Didn't even finish this. Just not my type of story.,0,False,False,False,False,True,False,False
"The sometimes secret and shadowy world of puppy mills is exposed by this book. You will be shocked at the horrendous way that some breeders treat their dogs.  As sad as the situation was and in some cases still is, the book shows that with a lot of money, patience and care, some puppy mill dogs can be restored to reasonable health and happiness.  Some can never be restored after years of abuse and neglect.  The physical abuse is bad enough, but puppy mill dogs suffer immense emotional abuse as well.  Only through the efforts of caring people can these places be shut down.  Many have been stopped with stronger legislation and the efforts of caring people, but I think the book makes it clear that we have to be ever watchful and not do things that allow the puppy mills to flourish.  Adopt an animal from a local humane society and don't insist on a purebred.  Mixed breed dogs are often just as wonderful than full breeds.  They tend to be healthier and often have better dispositions.  The book is an easy read at just 200 pages in my advance copy.  It's a good book for high school kids who might want to get active in protecting animals.  Younger children might be able to read the book easily, but could be disturbed by the terrible treatment that is described in the book.  A must read for any adult who cares about dogs and animals.  At the end of the book is also information on how you can get involved and make a difference.  Very well written and hard to put down.  You may well read it in a single sitting.",1,True,True,True,True,False,True,True
"I've been a fan of Sophie Kinsella book for years. I found this to be an entertaining and engaging story. The story line is a bit familiar and predictable, but I still found it to be a page turner. Fixie, the main character, starts out as a weak, door mat kind of a person. She does find her back bone and inner strength. There are some misunderstandings, infuriating siblings, and a coffee sleeve in this romcom.",1,False,True,False,True,False,False,True
"A teen's first cookbook, and she loves it!",1,False,False,False,False,False,False,False
"Most of the books in the official ITIL series are required reading if you are implementing or pursuing ITIL certification. This one can, in my opinion, be safely ignored. The key theme of the book is promotion of the ITIL and its benefits, and a high-level overview of implementation issues.  The areas covered include: describing the ITIL vision, helping you to determine your 'As Is' posture and your 'To Be' per the ITIL. It also provides a roadmap to get from 'As Is' to 'To Be', checkpoints, and advice on how to maintain momentum during the implementation. This guide also gives an example cost-benefit analysis supporting for service management process implementation, a process maturity framework, and a glossary of terms. A more detailed book that will easily supplant this one is &quot;IT Service Management: An Introduction&quot; (ISBN 9080671347).  It contains all of the information that this book provides, plus an in-depth look at each of the ITIL's key process areas, how they relate to one another, and better implementation advice.",0,False,False,False,False,True,True,True
"Once you pick up this book, you won't want to put it down.  Dr. Russell adeptly keeps the pace moving with twists and turns that take the reader down unexpected paths.  Dr. Mackie McKay is the accused in his wife's murder and is actively looking for the truth.  Intertwined with the quest to find the real killer, McKay is swept up in the corrupt world of synthetic blood production, adding to the intrigue of this tremendous book.  Overall, Blood Money is a tremendous read.  I'm anxiously awaiting the arrival of Dr. Russell's next book in November!",1,True,True,True,True,False,False,False
"Book publishing isn't particularly exciting,  not even when a terrific, controversial manuscript, with ""best seller"" written all over it, arrives on the desk of an agent, editor, publisher, or movie producer.  And that's exactly what's wrong with THE ACCIDENT--a novel about an unpublished manuscript so explosive that even possessing a photocopy of it can get a person killed.  THE ACCIDENT, for most of its 300-plus pages, is just plain boring.  The novel is well-written, but always slow-moving.  Worse yet, the author compensates for the lack of action by adding paragraph upon paragraph of description.  After a while the reader tires of the lengthy, Proust-like word pictures--lists of the types of people seen in the crowds of New York City, Paris, and other European cities; detailed inventories of the interiors of slummy flats, showplace offices, singles bars, high-rise apartments, and landed estates in fashionable New York suburbs; painstakingly detailed observations regarding the characters' clothing and possessions.  The plot is simplicity itself.  An anonymous author has written an unauthorized biography of a powerful media magnate who is about to run for public office.  If the events related in the biography are true, then publication of the book will not only bring down the magnate's publishing empire, it will also topple many well-connected politicians, judges, policemen, FBI agents, CIA operatives, and so on.  Of course, the magnate wields tremendous power, and has truly unbelievable surveillance, tracking, and goon resources.  The magnate--and his connected friends--will stop at nothing to collect and destroy all copies of the manuscript (which exists only as a paper original and photocopies).  Thus every single individual who comes in contact with the manuscript is placed in great peril, and there are many fatalities.  All of the ""action"" in THE ACCIDENT happens in a single day--starting from the time that a literary agent finishes reading the manuscript; continuing as legitimate and clandestine copies are made by various people who see the manuscript's money-making potential; and ending with the ultimate fate of the manuscript.  Because THE ACCIDENT is tiresome, overloaded with descriptive passages, and has an unbelievable plot, I rate it at 2 stars (""I don't like it"" on the official Amazon scale).",0,False,False,False,False,True,False,False
